Timestamp,Dataset,p,Critical_k,Speedup_At_k,Ratio
2026-04-12 17:36:03,Synthetic_high_corr_p102,102,77,0.5637,1.0000
2026-04-12 17:36:04,Synthetic_high_corr_p102,102,90,0.6552,1.0000
2026-04-12 17:36:04,Synthetic_high_corr_p102,102,96,0.6843,1.0000
2026-04-12 17:36:05,Synthetic_high_corr_p102,102,99,0.6916,1.0000
2026-04-12 17:36:05,Synthetic_high_corr_p102,102,101,0.6901,1.0000
2026-04-12 17:36:06,Synthetic_high_corr_p102,102,102,0.6911,1.0000
2026-04-12 17:36:06,Synthetic_high_corr_p110,110,55,0.3923,0.9999
2026-04-12 17:36:07,Synthetic_high_corr_p110,110,83,0.7035,1.0000
2026-04-12 17:36:07,Synthetic_high_corr_p110,110,97,0.8202,1.0000
2026-04-12 17:36:08,Synthetic_high_corr_p110,110,104,0.8741,1.0000
2026-04-12 17:36:09,Synthetic_high_corr_p110,110,107,0.8504,1.0000
2026-04-12 17:36:09,Synthetic_high_corr_p110,110,109,0.8826,1.0000
2026-04-12 17:36:10,Synthetic_high_corr_p110,110,110,0.8765,1.0000
2026-04-12 17:36:10,Synthetic_high_corr_p118,118,59,0.4564,0.9998
2026-04-12 17:36:11,Synthetic_high_corr_p118,118,89,0.8437,0.9999
2026-04-12 17:36:12,Synthetic_high_corr_p118,118,104,0.9808,1.0000
2026-04-12 17:36:12,Synthetic_high_corr_p125,125,63,0.5452,0.9999
2026-04-12 17:36:13,Synthetic_high_corr_p125,125,94,0.9965,1.0000
2026-04-12 17:36:13,Synthetic_high_corr_p133,133,67,0.6237,0.9999
2026-04-12 17:36:14,Synthetic_high_corr_p133,133,100,1.1602,1.0000
2026-04-12 17:36:15,Synthetic_high_corr_p133,133,83,0.8953,1.0000
2026-04-12 17:36:15,Synthetic_high_corr_p133,133,91,1.0302,1.0000
2026-04-12 17:36:16,Synthetic_high_corr_p141,141,71,0.7267,0.9999
2026-04-12 17:36:17,Synthetic_high_corr_p141,141,106,1.3535,1.0000
2026-04-12 17:36:18,Synthetic_high_corr_p141,141,88,1.0450,1.0000
2026-04-12 17:36:18,Synthetic_high_corr_p149,149,75,0.8405,0.9999
2026-04-12 17:36:19,Synthetic_high_corr_p149,149,112,1.5708,1.0000
2026-04-12 17:36:20,Synthetic_high_corr_p149,149,93,1.1875,0.9999
2026-04-12 17:36:21,Synthetic_high_corr_p149,149,84,1.0299,1.0000
2026-04-12 17:36:22,Synthetic_high_corr_p156,156,78,0.9652,0.9999
2026-04-12 17:36:23,Synthetic_high_corr_p164,164,82,1.1062,1.0000
2026-04-12 17:36:23,Synthetic_high_corr_p164,164,41,0.4124,0.9997
2026-04-12 17:36:24,Synthetic_high_corr_p164,164,61,0.6326,0.9998
2026-04-12 17:36:25,Synthetic_high_corr_p164,164,71,0.8450,0.9999
2026-04-12 17:36:25,Synthetic_high_corr_p164,164,76,0.9787,0.9999
2026-04-12 17:36:26,Synthetic_high_corr_p172,172,86,1.2415,1.0000
2026-04-12 17:36:27,Synthetic_high_corr_p172,172,43,0.4408,0.9997
2026-04-12 17:36:28,Synthetic_high_corr_p172,172,64,0.7050,0.9998
2026-04-12 17:36:28,Synthetic_high_corr_p172,172,75,0.9656,0.9999
2026-04-12 17:36:29,Synthetic_high_corr_p180,180,90,1.3923,1.0000
2026-04-12 17:36:30,Synthetic_high_corr_p180,180,45,0.4599,0.9997
2026-04-12 17:36:31,Synthetic_high_corr_p180,180,67,0.8013,0.9999
2026-04-12 17:36:32,Synthetic_high_corr_p180,180,78,1.0789,0.9999
2026-04-12 17:36:32,Synthetic_high_corr_p180,180,72,0.9234,0.9999
2026-04-12 17:36:33,Synthetic_high_corr_p180,180,75,0.9892,0.9999
2026-04-12 17:36:34,Synthetic_high_corr_p187,187,94,1.5458,0.9999
2026-04-12 17:36:35,Synthetic_high_corr_p187,187,47,0.4752,0.9997
2026-04-12 17:36:36,Synthetic_high_corr_p187,187,70,0.8964,0.9999
2026-04-12 17:36:37,Synthetic_high_corr_p187,187,82,1.2120,0.9999
2026-04-12 17:36:38,Synthetic_high_corr_p187,187,76,1.0518,0.9999
2026-04-12 17:36:39,Synthetic_high_corr_p187,187,73,0.9617,0.9998
2026-04-12 17:36:40,Synthetic_high_corr_p195,195,98,1.7111,0.9999
2026-04-12 17:36:41,Synthetic_high_corr_p195,195,49,0.4880,0.9996
2026-04-12 17:36:41,Synthetic_high_corr_p195,195,73,0.9914,0.9998
2026-04-12 17:36:43,Synthetic_high_corr_p203,203,102,1.8780,0.9999
2026-04-12 17:36:44,Synthetic_high_corr_p203,203,51,0.5194,0.9997
2026-04-12 17:36:45,Synthetic_high_corr_p203,203,76,1.0932,0.9998
2026-04-12 17:36:45,Synthetic_high_corr_p203,203,63,0.7555,0.9998
2026-04-12 17:36:46,Synthetic_high_corr_p203,203,69,0.8872,0.9998
2026-04-12 17:36:47,Synthetic_high_corr_p203,203,72,0.9801,0.9998
2026-04-12 17:36:49,Synthetic_high_corr_p211,211,106,2.0944,0.9999
2026-04-12 17:36:49,Synthetic_high_corr_p211,211,53,0.5722,0.9997
2026-04-12 17:36:51,Synthetic_high_corr_p211,211,79,1.2104,0.9998
2026-04-12 17:36:51,Synthetic_high_corr_p211,211,66,0.8399,0.9998
2026-04-12 17:36:52,Synthetic_high_corr_p211,211,72,1.0158,0.9998
2026-04-12 17:36:54,Synthetic_high_corr_p218,218,109,2.2970,0.9999
2026-04-12 17:36:55,Synthetic_high_corr_p218,218,54,0.6036,0.9996
2026-04-12 17:36:56,Synthetic_high_corr_p218,218,81,1.3021,0.9998
2026-04-12 17:36:57,Synthetic_high_corr_p218,218,67,0.8898,0.9998
2026-04-12 17:36:58,Synthetic_high_corr_p218,218,74,1.0893,0.9998
2026-04-12 17:36:59,Synthetic_high_corr_p218,218,70,0.9696,0.9999
2026-04-12 17:37:01,Synthetic_high_corr_p226,226,113,2.4425,0.9999
2026-04-12 17:37:02,Synthetic_high_corr_p226,226,56,0.6395,0.9996
2026-04-12 17:37:03,Synthetic_high_corr_p226,226,84,1.4079,0.9998
2026-04-12 17:37:04,Synthetic_high_corr_p226,226,70,0.9664,0.9997
2026-04-12 17:37:06,Synthetic_high_corr_p234,234,117,2.6987,0.9999
2026-04-12 17:37:07,Synthetic_high_corr_p234,234,58,0.6810,0.9996
2026-04-12 17:37:08,Synthetic_high_corr_p234,234,87,1.5095,0.9998
2026-04-12 17:37:09,Synthetic_high_corr_p234,234,72,1.0462,0.9998
2026-04-12 17:37:11,Synthetic_high_corr_p242,242,121,2.9486,0.9999
2026-04-12 17:37:12,Synthetic_high_corr_p242,242,60,0.7324,0.9996
2026-04-12 17:37:14,Synthetic_high_corr_p242,242,90,1.6380,0.9998
2026-04-12 17:37:15,Synthetic_high_corr_p242,242,75,1.1368,0.9997
2026-04-12 17:37:16,Synthetic_high_corr_p242,242,67,0.9143,0.9997
2026-04-12 17:37:17,Synthetic_high_corr_p242,242,71,1.0261,0.9998
2026-04-12 17:37:19,Synthetic_high_corr_p250,250,125,3.1444,0.9999
2026-04-12 17:37:20,Synthetic_high_corr_p250,250,62,0.7960,0.9997
2026-04-12 17:37:22,Synthetic_high_corr_p250,250,93,1.7873,0.9998
2026-04-12 17:37:23,Synthetic_high_corr_p250,250,77,1.2282,0.9998
2026-04-12 17:37:24,Synthetic_high_corr_p250,250,69,0.9664,0.9997
2026-04-12 17:37:26,Mnist_p25,25,13,0.0482,0.9581
2026-04-12 17:37:26,Mnist_p25,25,19,0.0463,0.9768
2026-04-12 17:37:26,Mnist_p25,25,22,0.0425,1.0047
2026-04-12 17:37:26,Mnist_p25,25,24,0.0409,1.0030
2026-04-12 17:37:26,Mnist_p25,25,25,0.0390,1.0000
2026-04-12 17:37:26,Mnist_p35,35,18,0.0721,0.9923
2026-04-12 17:37:26,Mnist_p35,35,27,0.0706,1.0064
2026-04-12 17:37:27,Mnist_p35,35,31,0.0693,1.0022
2026-04-12 17:37:27,Mnist_p35,35,33,0.0646,0.9999
2026-04-12 17:37:27,Mnist_p35,35,34,0.0630,1.0000
2026-04-12 17:37:27,Mnist_p35,35,35,0.0619,1.0000
2026-04-12 17:37:27,Mnist_p45,45,23,0.1006,0.9868
2026-04-12 17:37:27,Mnist_p45,45,34,0.1029,1.0069
2026-04-12 17:37:28,Mnist_p45,45,40,0.0974,1.0052
2026-04-12 17:37:28,Mnist_p45,45,43,0.0936,1.0015
2026-04-12 17:37:28,Mnist_p45,45,44,0.0909,1.0003
2026-04-12 17:37:28,Mnist_p45,45,45,0.0887,1.0000
2026-04-12 17:37:29,Mnist_p55,55,28,0.1342,0.9769
2026-04-12 17:37:29,Mnist_p55,55,42,0.1376,1.0015
2026-04-12 17:37:29,Mnist_p55,55,49,0.1267,1.0036
2026-04-12 17:37:29,Mnist_p55,55,52,0.1299,1.0031
2026-04-12 17:37:30,Mnist_p55,55,54,0.1308,1.0023
2026-04-12 17:37:30,Mnist_p55,55,55,0.1338,1.0000
2026-04-12 17:37:30,Mnist_p65,65,33,0.1672,0.9871
2026-04-12 17:37:31,Mnist_p65,65,49,0.1726,0.9995
2026-04-12 17:37:31,Mnist_p65,65,57,0.1940,1.0054
2026-04-12 17:37:31,Mnist_p65,65,61,0.1967,1.0025
2026-04-12 17:37:31,Mnist_p65,65,63,0.1984,1.0010
2026-04-12 17:37:32,Mnist_p65,65,64,0.1981,1.0006
2026-04-12 17:37:32,Mnist_p65,65,65,0.2027,1.0000
2026-04-12 17:37:32,Mnist_p75,75,38,0.2058,0.9784
2026-04-12 17:37:33,Mnist_p75,75,57,0.2515,1.0018
2026-04-12 17:37:33,Mnist_p75,75,66,0.2783,1.0037
2026-04-12 17:37:34,Mnist_p75,75,71,0.2941,1.0026
2026-04-12 17:37:34,Mnist_p75,75,73,0.2916,1.0018
2026-04-12 17:37:34,Mnist_p75,75,74,0.2946,1.0010
2026-04-12 17:37:35,Mnist_p75,75,75,0.2933,1.0000
2026-04-12 17:37:35,Mnist_p85,85,43,0.2420,0.9896
2026-04-12 17:37:35,Mnist_p85,85,64,0.3277,1.0022
2026-04-12 17:37:36,Mnist_p85,85,75,0.3844,1.0038
2026-04-12 17:37:36,Mnist_p85,85,80,0.4029,1.0019
2026-04-12 17:37:37,Mnist_p85,85,83,0.4042,1.0010
2026-04-12 17:37:37,Mnist_p85,85,84,0.4000,1.0005
2026-04-12 17:37:37,Mnist_p85,85,85,0.4097,1.0000
2026-04-12 17:37:38,Mnist_p95,95,48,0.2817,0.9883
2026-04-12 17:37:38,Mnist_p95,95,72,0.4645,1.0039
2026-04-12 17:37:39,Mnist_p95,95,84,0.5325,1.0066
2026-04-12 17:37:39,Mnist_p95,95,90,0.5406,1.0033
2026-04-12 17:37:40,Mnist_p95,95,93,0.5550,1.0016
2026-04-12 17:37:40,Mnist_p95,95,94,0.5642,1.0008
2026-04-12 17:37:41,Mnist_p95,95,95,0.5546,1.0000
2026-04-12 17:37:41,Mnist_p106,106,53,0.3602,0.9892
2026-04-12 17:37:42,Mnist_p106,106,80,0.6329,1.0052
2026-04-12 17:37:42,Mnist_p106,106,93,0.7268,1.0032
2026-04-12 17:37:43,Mnist_p106,106,100,0.7617,1.0009
2026-04-12 17:37:43,Mnist_p106,106,103,0.7597,1.0006
2026-04-12 17:37:44,Mnist_p106,106,105,0.7913,1.0000
2026-04-12 17:37:44,Mnist_p106,106,106,0.7664,1.0000
2026-04-12 17:37:45,Mnist_p116,116,58,0.4546,0.9887
2026-04-12 17:37:46,Mnist_p116,116,87,0.8113,1.0025
2026-04-12 17:37:46,Mnist_p116,116,102,0.9332,1.0035
2026-04-12 17:37:47,Mnist_p116,116,109,0.9824,1.0023
2026-04-12 17:37:47,Mnist_p126,126,63,0.5567,0.9873
2026-04-12 17:37:48,Mnist_p126,126,95,1.0209,1.0011
2026-04-12 17:37:49,Mnist_p136,136,68,0.6893,0.9919
2026-04-12 17:37:49,Mnist_p136,136,102,1.2903,1.0013
2026-04-12 17:37:50,Mnist_p136,136,85,0.9769,0.9991
2026-04-12 17:37:51,Mnist_p146,146,73,0.7988,0.9862
2026-04-12 17:37:52,Mnist_p146,146,110,1.4858,1.0068
2026-04-12 17:37:53,Mnist_p146,146,91,1.1316,1.0001
2026-04-12 17:37:53,Mnist_p146,146,82,0.9736,0.9937
2026-04-12 17:37:54,Mnist_p156,156,78,0.9604,0.9905
2026-04-12 17:37:55,Mnist_p166,166,83,1.1387,1.0004
2026-04-12 17:37:55,Mnist_p166,166,41,0.4114,0.9680
2026-04-12 17:37:56,Mnist_p166,166,62,0.6651,0.9848
2026-04-12 17:37:57,Mnist_p166,166,72,0.8638,0.9955
2026-04-12 17:37:58,Mnist_p166,166,77,0.9925,0.9971
2026-04-12 17:37:59,Mnist_p177,177,89,1.3220,0.9980
2026-04-12 17:37:59,Mnist_p177,177,44,0.4253,0.9772
2026-04-12 17:38:00,Mnist_p177,177,66,0.7683,0.9886
2026-04-12 17:38:01,Mnist_p177,177,77,1.0138,0.9918
2026-04-12 17:38:02,Mnist_p187,187,94,1.5475,0.9952
2026-04-12 17:38:03,Mnist_p187,187,47,0.4768,0.9743
2026-04-12 17:38:03,Mnist_p187,187,70,0.8981,0.9796
2026-04-12 17:38:04,Mnist_p187,187,82,1.2068,0.9883
2026-04-12 17:38:05,Mnist_p187,187,76,1.0302,0.9880
2026-04-12 17:38:07,Mnist_p197,197,99,1.7475,0.9979
2026-04-12 17:38:07,Mnist_p197,197,49,0.4838,0.9646
2026-04-12 17:38:08,Mnist_p197,197,74,1.0045,0.9832
2026-04-12 17:38:10,Mnist_p207,207,104,1.9930,0.9973
2026-04-12 17:38:10,Mnist_p207,207,52,0.5493,0.9674
2026-04-12 17:38:11,Mnist_p207,207,78,1.1728,0.9826
2026-04-12 17:38:12,Mnist_p207,207,65,0.8148,0.9762
2026-04-12 17:38:13,Mnist_p207,207,71,0.9725,0.9789
2026-04-12 17:38:15,Mnist_p217,217,109,2.2681,0.9996
2026-04-12 17:38:16,Mnist_p217,217,54,0.5965,0.9791
2026-04-12 17:38:17,Mnist_p217,217,81,1.2787,0.9868
2026-04-12 17:38:18,Mnist_p217,217,67,0.8770,0.9813
2026-04-12 17:38:19,Mnist_p217,217,74,1.0713,0.9812
2026-04-12 17:38:20,Mnist_p217,217,70,0.9619,0.9836
2026-04-12 17:38:22,Mnist_p227,227,114,2.5071,0.9955
2026-04-12 17:38:22,Mnist_p227,227,57,0.6603,0.9716
2026-04-12 17:38:24,Mnist_p227,227,85,1.4274,0.9887
2026-04-12 17:38:25,Mnist_p227,227,71,1.0018,0.9805
2026-04-12 17:38:27,Mnist_p237,237,119,2.7873,0.9976
2026-04-12 17:38:28,Mnist_p237,237,59,0.7018,0.9722
2026-04-12 17:38:29,Mnist_p237,237,89,1.5789,0.9848
2026-04-12 17:38:30,Mnist_p237,237,74,1.1128,0.9830
2026-04-12 17:38:31,Mnist_p237,237,66,0.8659,0.9774
2026-04-12 17:38:32,Mnist_p237,237,70,0.9706,0.9787
2026-04-12 17:38:35,Mnist_p248,248,124,3.3548,0.9953
2026-04-12 17:38:36,Mnist_p248,248,62,0.8382,0.9716
2026-04-12 17:38:37,Mnist_p248,248,93,1.8922,0.9898
2026-04-12 17:38:38,Mnist_p248,248,77,1.2880,0.9864
2026-04-12 17:38:39,Mnist_p248,248,69,1.0487,0.9828
2026-04-12 17:38:42,Mnist_p258,258,129,3.3833,1.0021
2026-04-12 17:38:43,Mnist_p258,258,64,0.8211,0.9830
2026-04-12 17:38:45,Mnist_p258,258,96,1.8654,0.9950
2026-04-12 17:38:46,Mnist_p258,258,80,1.3036,0.9868
2026-04-12 17:38:48,Mnist_p258,258,72,1.0386,0.9835
2026-04-12 17:38:50,Mnist_p268,268,134,3.7698,0.9938
2026-04-12 17:38:52,Mnist_p268,268,67,0.9315,0.9750
2026-04-12 17:38:53,Mnist_p268,268,100,2.1015,0.9884
2026-04-12 17:38:55,Mnist_p268,268,83,1.4506,0.9827
2026-04-12 17:38:56,Mnist_p268,268,75,1.1847,0.9806
2026-04-12 17:38:58,Mnist_p268,268,71,1.0489,0.9800
2026-04-12 17:39:01,Mnist_p278,278,139,4.0369,0.9984
2026-04-12 17:39:02,Mnist_p278,278,69,0.9694,0.9709
2026-04-12 17:39:06,Mnist_p288,288,144,4.7069,0.9968
2026-04-12 17:39:07,Mnist_p288,288,72,1.1267,0.9823
2026-04-12 17:39:08,Mnist_p288,288,36,0.4597,0.9766
2026-04-12 17:39:09,Mnist_p288,288,54,0.6561,0.9862
2026-04-12 17:39:10,Mnist_p288,288,63,0.8516,0.9844
2026-04-12 17:39:11,Mnist_p288,288,67,0.9660,0.9875
2026-04-12 17:39:15,Mnist_p298,298,149,4.7311,1.0015
2026-04-12 17:39:17,Mnist_p298,298,74,1.1194,0.9710
2026-04-12 17:39:18,Mnist_p298,298,37,0.4211,0.9818
2026-04-12 17:39:19,Mnist_p298,298,55,0.6122,0.9677
2026-04-12 17:39:20,Mnist_p298,298,64,0.8233,0.9738
2026-04-12 17:39:21,Mnist_p298,298,69,0.9582,0.9627
2026-04-12 17:39:26,Mnist_p308,308,154,5.1454,1.0058
2026-04-12 17:39:28,Mnist_p308,308,77,1.2194,0.9887
2026-04-12 17:39:28,Mnist_p308,308,38,0.4336,0.9897
2026-04-12 17:39:30,Mnist_p308,308,57,0.6718,0.9899
2026-04-12 17:39:31,Mnist_p308,308,67,0.9231,0.9880
2026-04-12 17:39:33,Mnist_p308,308,72,1.0616,0.9815
2026-04-12 17:39:34,Mnist_p308,308,69,0.9737,0.9841
2026-04-12 17:39:39,Mnist_p319,319,160,5.5019,1.0046
2026-04-12 17:39:41,Mnist_p319,319,80,1.2991,0.9767
2026-04-12 17:39:42,Mnist_p319,319,40,0.4372,0.9750
2026-04-12 17:39:43,Mnist_p319,319,60,0.7154,0.9668
2026-04-12 17:39:45,Mnist_p319,319,70,0.9811,0.9701
2026-04-12 17:39:46,Mnist_p25,25,13,0.0504,0.9814
2026-04-12 17:39:46,Mnist_p25,25,19,0.0461,1.0037
2026-04-12 17:39:46,Mnist_p25,25,22,0.0429,1.0030
2026-04-12 17:39:46,Mnist_p25,25,24,0.0405,1.0006
2026-04-12 17:39:46,Mnist_p25,25,25,0.0397,1.0000
2026-04-12 17:39:46,Mnist_p35,35,18,0.0729,0.9762
2026-04-12 17:39:47,Mnist_p35,35,27,0.0708,0.9994
2026-04-12 17:39:47,Mnist_p35,35,31,0.0698,1.0018
2026-04-12 17:39:47,Mnist_p35,35,33,0.0644,1.0014
2026-04-12 17:39:47,Mnist_p35,35,34,0.0629,1.0000
2026-04-12 17:39:47,Mnist_p35,35,35,0.0604,1.0000
2026-04-12 17:39:47,Mnist_p45,45,23,0.1024,0.9876
2026-04-12 17:39:48,Mnist_p45,45,34,0.1019,1.0055
2026-04-12 17:39:48,Mnist_p45,45,40,0.0964,1.0050
2026-04-12 17:39:48,Mnist_p45,45,43,0.0953,1.0012
2026-04-12 17:39:48,Mnist_p45,45,44,0.0877,1.0002
2026-04-12 17:39:49,Mnist_p45,45,45,0.0882,1.0000
2026-04-12 17:39:49,Mnist_p55,55,28,0.1335,0.9876
2026-04-12 17:39:49,Mnist_p55,55,42,0.1359,0.9953
2026-04-12 17:39:49,Mnist_p55,55,49,0.1292,1.0020
2026-04-12 17:39:50,Mnist_p55,55,52,0.1292,1.0014
2026-04-12 17:39:50,Mnist_p55,55,54,0.1292,1.0005
2026-04-12 17:39:50,Mnist_p55,55,55,0.1316,1.0000
2026-04-12 17:39:50,Mnist_p65,65,33,0.1688,0.9881
2026-04-12 17:39:51,Mnist_p65,65,49,0.1752,1.0055
2026-04-12 17:39:51,Mnist_p65,65,57,0.1925,1.0003
2026-04-12 17:39:51,Mnist_p65,65,61,0.1984,1.0005
2026-04-12 17:39:52,Mnist_p65,65,63,0.2000,1.0013
2026-04-12 17:39:52,Mnist_p65,65,64,0.2030,1.0007
2026-04-12 17:39:52,Mnist_p65,65,65,0.2058,1.0000
2026-04-12 17:39:53,Mnist_p75,75,38,0.2055,0.9808
2026-04-12 17:39:53,Mnist_p75,75,57,0.2504,1.0005
2026-04-12 17:39:53,Mnist_p75,75,66,0.2817,1.0040
2026-04-12 17:39:54,Mnist_p75,75,71,0.2937,1.0016
2026-04-12 17:39:54,Mnist_p75,75,73,0.2973,1.0004
2026-04-12 17:39:54,Mnist_p75,75,74,0.2979,1.0003
2026-04-12 17:39:55,Mnist_p75,75,75,0.2986,1.0000
2026-04-12 17:39:55,Mnist_p85,85,43,0.2409,0.9877
2026-04-12 17:39:56,Mnist_p85,85,64,0.3329,1.0056
2026-04-12 17:39:56,Mnist_p85,85,75,0.3894,1.0039
2026-04-12 17:39:56,Mnist_p85,85,80,0.4035,1.0016
2026-04-12 17:39:57,Mnist_p85,85,83,0.4103,1.0000
2026-04-12 17:39:57,Mnist_p85,85,84,0.4097,1.0000
2026-04-12 17:39:58,Mnist_p85,85,85,0.4144,1.0000
2026-04-12 17:39:58,Mnist_p95,95,48,0.2910,0.9779
2026-04-12 17:39:58,Mnist_p95,95,72,0.4635,1.0026
2026-04-12 17:39:59,Mnist_p95,95,84,0.5353,1.0026
2026-04-12 17:39:59,Mnist_p95,95,90,0.5911,1.0015
2026-04-12 17:40:00,Mnist_p95,95,93,0.5601,1.0003
2026-04-12 17:40:00,Mnist_p95,95,94,0.5642,1.0000
2026-04-12 17:40:01,Mnist_p95,95,95,0.5725,1.0000
2026-04-12 17:40:01,Mnist_p106,106,53,0.3592,0.9919
2026-04-12 17:40:02,Mnist_p106,106,80,0.6357,1.0036
2026-04-12 17:40:02,Mnist_p106,106,93,0.7470,1.0023
2026-04-12 17:40:03,Mnist_p106,106,100,0.7551,1.0007
2026-04-12 17:40:03,Mnist_p106,106,103,0.7721,1.0001
2026-04-12 17:40:04,Mnist_p106,106,105,0.7732,1.0000
2026-04-12 17:40:05,Mnist_p106,106,106,0.7818,1.0000
2026-04-12 17:40:05,Mnist_p116,116,58,0.4484,0.9892
2026-04-12 17:40:06,Mnist_p116,116,87,0.8088,1.0056
2026-04-12 17:40:06,Mnist_p116,116,102,0.9372,1.0031
2026-04-12 17:40:07,Mnist_p116,116,109,0.9690,1.0016
2026-04-12 17:40:08,Mnist_p126,126,63,0.5497,0.9940
2026-04-12 17:40:08,Mnist_p126,126,95,1.0098,1.0055
2026-04-12 17:40:09,Mnist_p136,136,68,0.6882,0.9907
2026-04-12 17:40:10,Mnist_p136,136,102,1.2963,1.0028
2026-04-12 17:40:10,Mnist_p136,136,85,0.9953,0.9982
2026-04-12 17:40:11,Mnist_p146,146,73,0.7929,0.9987
2026-04-12 17:40:12,Mnist_p146,146,110,1.4898,1.0018
2026-04-12 17:40:13,Mnist_p146,146,91,1.1517,1.0031
2026-04-12 17:40:14,Mnist_p146,146,82,0.9610,1.0025
2026-04-12 17:40:14,Mnist_p156,156,78,0.9750,0.9901
2026-04-12 17:40:15,Mnist_p166,166,83,1.1268,0.9870
2026-04-12 17:40:16,Mnist_p166,166,41,0.4129,0.9662
2026-04-12 17:40:16,Mnist_p166,166,62,0.6609,0.9818
2026-04-12 17:40:17,Mnist_p166,166,72,0.8723,0.9793
2026-04-12 17:40:18,Mnist_p166,166,77,0.9783,0.9855
2026-04-12 17:40:19,Mnist_p177,177,89,1.3295,0.9834
2026-04-12 17:40:19,Mnist_p177,177,44,0.4361,0.9549
2026-04-12 17:40:20,Mnist_p177,177,66,0.7623,0.9670
2026-04-12 17:40:21,Mnist_p177,177,77,1.0240,0.9780
2026-04-12 17:40:22,Mnist_p187,187,94,1.5218,0.9911
2026-04-12 17:40:23,Mnist_p187,187,47,0.4812,0.9716
2026-04-12 17:40:24,Mnist_p187,187,70,0.8897,0.9748
2026-04-12 17:40:25,Mnist_p187,187,82,1.2163,0.9885
2026-04-12 17:40:26,Mnist_p187,187,76,1.0387,0.9857
2026-04-12 17:40:27,Mnist_p197,197,99,1.7245,0.9949
2026-04-12 17:40:28,Mnist_p197,197,49,0.4919,0.9699
2026-04-12 17:40:28,Mnist_p197,197,74,1.0071,0.9862
2026-04-12 17:40:30,Mnist_p207,207,104,1.9930,0.9937
2026-04-12 17:40:31,Mnist_p207,207,52,0.5547,0.9801
2026-04-12 17:40:32,Mnist_p207,207,78,1.1702,0.9859
2026-04-12 17:40:33,Mnist_p207,207,65,0.8134,0.9849
2026-04-12 17:40:33,Mnist_p207,207,71,0.9642,0.9825
2026-04-12 17:40:35,Mnist_p217,217,109,2.2757,0.9994
2026-04-12 17:40:36,Mnist_p217,217,54,0.6038,0.9767
2026-04-12 17:40:37,Mnist_p217,217,81,1.2850,0.9903
2026-04-12 17:40:38,Mnist_p217,217,67,0.8862,0.9801
2026-04-12 17:40:39,Mnist_p217,217,74,1.0719,0.9849
2026-04-12 17:40:40,Mnist_p217,217,70,0.9822,0.9847
2026-04-12 17:40:42,Mnist_p227,227,114,2.4881,0.9976
2026-04-12 17:40:43,Mnist_p227,227,57,0.6604,0.9809
2026-04-12 17:40:44,Mnist_p227,227,85,1.4292,0.9868
2026-04-12 17:40:45,Mnist_p227,227,71,1.0090,0.9819
2026-04-12 17:40:47,Mnist_p237,237,119,2.7860,0.9993
2026-04-12 17:40:48,Mnist_p237,237,59,0.7032,0.9806
2026-04-12 17:40:49,Mnist_p237,237,89,1.5837,0.9888
2026-04-12 17:40:51,Mnist_p237,237,74,1.1099,0.9820
2026-04-12 17:40:52,Mnist_p237,237,66,0.8604,0.9870
2026-04-12 17:40:53,Mnist_p237,237,70,0.9933,0.9810
2026-04-12 17:40:55,Mnist_p248,248,124,3.3660,0.9978
2026-04-12 17:40:56,Mnist_p248,248,62,0.8507,0.9741
2026-04-12 17:40:57,Mnist_p248,248,93,1.9022,0.9893
2026-04-12 17:40:59,Mnist_p248,248,77,1.3043,0.9794
2026-04-12 17:41:00,Mnist_p248,248,69,1.0617,0.9779
2026-04-12 17:41:01,Mnist_p248,248,65,0.9161,0.9763
2026-04-12 17:41:02,Mnist_p248,248,67,0.9962,0.9758
2026-04-12 17:41:04,Mnist_p258,258,129,3.3604,0.9972
2026-04-12 17:41:05,Mnist_p258,258,64,0.8254,0.9753
2026-04-12 17:41:07,Mnist_p258,258,96,1.8642,0.9870
2026-04-12 17:41:09,Mnist_p258,258,80,1.2911,0.9797
2026-04-12 17:41:10,Mnist_p258,258,72,1.0434,0.9769
2026-04-12 17:41:13,Mnist_p268,268,134,3.7896,0.9959
2026-04-12 17:41:14,Mnist_p268,268,67,0.9260,0.9778
2026-04-12 17:41:16,Mnist_p268,268,100,2.1084,0.9845
2026-04-12 17:41:17,Mnist_p268,268,83,1.4394,0.9777
2026-04-12 17:41:19,Mnist_p268,268,75,1.1771,0.9737
2026-04-12 17:41:20,Mnist_p268,268,71,1.0534,0.9757
2026-04-12 17:41:21,Mnist_p268,268,69,0.9910,0.9752
2026-04-12 17:41:24,Mnist_p278,278,139,4.0574,0.9995
2026-04-12 17:41:26,Mnist_p278,278,69,0.9829,0.9815
2026-04-12 17:41:29,Mnist_p288,288,144,4.7531,1.0009
2026-04-12 17:41:31,Mnist_p288,288,72,1.1429,0.9904
2026-04-12 17:41:31,Mnist_p288,288,36,0.4532,0.9878
2026-04-12 17:41:32,Mnist_p288,288,54,0.6596,0.9798
2026-04-12 17:41:33,Mnist_p288,288,63,0.8692,0.9845
2026-04-12 17:41:35,Mnist_p288,288,67,0.9696,0.9847
2026-04-12 17:41:39,Mnist_p298,298,149,4.7125,1.0009
2026-04-12 17:41:40,Mnist_p298,298,74,1.1181,0.9718
2026-04-12 17:41:41,Mnist_p298,298,37,0.4301,0.9843
2026-04-12 17:41:42,Mnist_p298,298,55,0.6152,0.9726
