Timestamp,Dataset,p,Final_Critical_k,Speedup_At_k,Ratio
2026-02-01 17:51:06,Synthetic_high_corr,172,151,0.9581,1.0000
2026-02-01 17:51:07,Synthetic_high_corr,234,102,1.0420,0.9999
2026-02-01 17:51:11,Synthetic_high_corr,180,135,1.0043,1.0000
2026-02-01 17:51:17,Synthetic_high_corr,187,141,1.0344,1.0000
2026-02-01 17:51:17,Synthetic_high_corr,242,105,1.0223,0.9999
2026-02-01 17:51:26,Synthetic_high_corr,250,93,0.9612,0.9999
2026-02-01 17:51:28,Synthetic_high_corr,25,25,0.0199,1.0000
2026-02-01 17:51:30,Synthetic_high_corr,32,31,0.0344,1.0000
2026-02-01 17:51:32,Synthetic_high_corr,40,40,0.0599,1.0000
2026-02-01 17:51:34,Synthetic_high_corr,48,48,0.0905,1.0000
2026-02-01 17:51:36,Synthetic_high_corr,56,53,0.1261,1.0000
2026-02-01 17:51:39,Synthetic_high_corr,63,56,0.1568,0.9999
2026-02-01 17:51:42,Synthetic_high_corr,195,147,0.9384,1.0000
2026-02-01 17:51:43,Synthetic_high_corr,71,54,0.1867,1.0000
2026-02-01 17:51:47,Synthetic_high_corr,79,60,0.2299,1.0000
2026-02-01 17:51:52,Synthetic_high_corr,87,66,0.2670,1.0000
2026-02-01 17:51:54,Synthetic_high_corr,203,114,0.9885,0.9999
2026-02-01 17:51:56,Synthetic_high_corr,211,106,0.9564,0.9999
2026-02-01 17:51:58,Synthetic_high_corr,94,71,0.3058,1.0000
2026-02-01 17:51:59,Synthetic_high_corr,218,109,1.0249,0.9999
2026-02-01 17:52:04,Synthetic_high_corr,102,77,0.3597,1.0000
2026-02-01 17:52:10,Synthetic_high_corr,226,105,1.0133,0.9999
2026-02-01 17:52:12,Synthetic_high_corr,110,83,0.4074,1.0000
2026-02-01 17:52:19,Synthetic_high_corr,234,102,1.0102,0.9999
2026-02-01 17:52:20,Synthetic_high_corr,118,104,0.4640,1.0000
2026-02-01 17:52:29,Synthetic_high_corr,242,105,1.0261,0.9999
2026-02-01 17:52:30,Synthetic_high_corr,125,110,0.5209,1.0000
2026-02-01 17:52:43,Synthetic_high_corr,133,100,0.5688,0.9999
2026-02-01 17:52:43,Synthetic_high_corr,250,101,1.0180,0.9999
2026-02-01 17:52:45,Synthetic_high_corr,25,24,0.0198,1.0000
2026-02-01 17:52:47,Synthetic_high_corr,32,32,0.0350,1.0000
2026-02-01 17:52:49,Synthetic_high_corr,40,39,0.0607,1.0000
2026-02-01 17:52:51,Synthetic_high_corr,48,47,0.0911,1.0000
2026-02-01 17:52:54,Synthetic_high_corr,56,49,0.1269,1.0000
2026-02-01 17:52:57,Synthetic_high_corr,63,48,0.1612,1.0000
2026-02-01 17:52:58,Synthetic_high_corr,141,133,0.7061,1.0000
2026-02-01 17:53:00,Synthetic_high_corr,71,54,0.1892,1.0000
2026-02-01 17:53:04,Synthetic_high_corr,79,70,0.2279,1.0000
2026-02-01 17:53:09,Synthetic_high_corr,87,77,0.2650,1.0000
2026-02-01 17:53:14,Synthetic_high_corr,149,131,0.7133,0.9999
2026-02-01 17:53:15,Synthetic_high_corr,94,83,0.3032,1.0000
2026-02-01 17:53:22,Synthetic_high_corr,102,101,0.3486,1.0000
2026-02-01 17:53:30,Synthetic_high_corr,110,97,0.4054,0.9999
2026-02-01 17:53:33,Synthetic_high_corr,156,152,0.7674,1.0000
2026-02-01 17:53:39,Synthetic_high_corr,118,111,0.4578,1.0000
2026-02-01 17:53:48,Synthetic_high_corr,125,110,0.5265,1.0000
2026-02-01 17:53:54,Synthetic_high_corr,164,154,0.8418,1.0000
2026-02-01 17:54:01,Synthetic_high_corr,133,117,0.5642,1.0000
2026-02-01 17:54:16,Synthetic_high_corr,141,124,0.6443,1.0000
2026-02-01 17:54:17,Synthetic_high_corr,172,129,0.9123,1.0000
2026-02-01 17:54:22,Synthetic_high_corr,180,135,0.9855,1.0000
2026-02-01 17:54:27,Synthetic_high_corr,187,141,1.0433,1.0000
2026-02-01 17:54:33,Synthetic_high_corr,149,149,0.7672,1.0000
2026-02-01 17:54:36,Synthetic_high_corr,195,122,1.0113,1.0000
2026-02-01 17:54:49,Synthetic_high_corr,203,114,0.9735,0.9999
2026-02-01 17:54:51,Synthetic_high_corr,211,106,0.9568,0.9999
2026-02-01 17:54:53,Synthetic_high_corr,156,147,0.8095,1.0000
2026-02-01 17:54:54,Synthetic_high_corr,218,109,1.0267,0.9999
2026-02-01 17:55:05,Synthetic_high_corr,226,105,0.9814,0.9999
2026-02-01 17:55:13,Synthetic_high_corr,164,123,0.8471,1.0000
2026-02-01 17:55:15,Synthetic_high_corr,234,102,0.9794,0.9999
2026-02-01 17:55:38,Synthetic_high_corr,172,129,0.9032,0.9999
2026-02-01 17:55:39,Synthetic_high_corr,242,106,1.0348,0.9999
2026-02-01 17:55:46,Synthetic_high_corr,180,158,0.9839,1.0000
2026-02-01 17:55:52,Synthetic_high_corr,187,141,1.0498,1.0000
2026-02-01 17:55:53,Synthetic_high_corr,250,101,1.0095,0.9999
2026-02-01 17:55:55,Synthetic_high_corr,25,24,0.0195,1.0000
2026-02-01 17:55:57,Synthetic_high_corr,32,32,0.0346,1.0000
2026-02-01 17:55:59,Synthetic_high_corr,40,40,0.1277,1.0000
2026-02-01 17:56:01,Synthetic_high_corr,195,122,1.0488,1.0000
2026-02-01 17:56:02,Synthetic_high_corr,48,47,0.0912,1.0000
2026-02-01 17:56:04,Synthetic_high_corr,56,49,0.1313,1.0000
2026-02-01 17:56:07,Synthetic_high_corr,63,48,0.1548,1.0000
2026-02-01 17:56:11,Synthetic_high_corr,71,63,0.1954,1.0000
2026-02-01 17:56:16,Synthetic_high_corr,79,60,0.2221,1.0000
2026-02-01 17:56:21,Synthetic_high_corr,87,66,0.2663,1.0000
2026-02-01 17:56:27,Synthetic_high_corr,94,71,0.3100,1.0000
2026-02-01 17:56:29,Synthetic_high_corr,203,153,0.9480,1.0000
2026-02-01 17:56:33,Synthetic_high_corr,102,77,0.3481,1.0000
2026-02-01 17:56:41,Synthetic_high_corr,110,83,0.4257,1.0000
2026-02-01 17:56:46,Synthetic_high_corr,211,112,1.0153,0.9999
2026-02-01 17:56:49,Synthetic_high_corr,218,109,0.9812,1.0000
2026-02-01 17:56:50,Synthetic_high_corr,118,104,0.4670,1.0000
2026-02-01 17:57:00,Synthetic_high_corr,125,94,0.5218,0.9999
2026-02-01 17:57:06,Synthetic_high_corr,226,107,1.0340,0.9999
2026-02-01 17:57:14,Synthetic_high_corr,133,117,0.6084,0.9999
2026-02-01 17:57:16,Synthetic_high_corr,234,102,0.9653,0.9999
2026-02-01 17:57:30,Synthetic_high_corr,242,97,0.9828,0.9999
2026-02-01 17:57:30,Synthetic_high_corr,141,124,0.6516,0.9999
2026-02-01 17:57:43,Synthetic_high_corr,250,101,0.9840,0.9999
2026-02-01 17:57:46,Synthetic_high_corr,149,131,0.7093,1.0000
2026-02-01 17:57:47,Mnist,25,25,0.0201,1.0000
2026-02-01 17:57:49,Mnist,35,34,0.0433,1.0038
2026-02-01 17:57:51,Mnist,45,34,0.0867,0.9996
2026-02-01 17:57:53,Mnist,55,49,0.1181,0.9994
2026-02-01 17:57:56,Mnist,65,57,0.1631,1.0002
2026-02-01 17:58:00,Mnist,75,57,0.2118,1.0044
2026-02-01 17:58:04,Synthetic_high_corr,156,137,0.8004,1.0000
2026-02-01 17:58:05,Mnist,85,64,0.2550,1.0026
