Timestamp,Dataset,p,Critical_k,Speedup_At_k
2026-01-25 20:58:08,Secom_p125,125,31,0.4837
2026-01-25 20:58:08,Secom_p125,125,47,0.9083
2026-01-25 20:58:09,Secom_p125,125,55,1.1658
2026-01-25 20:58:09,Secom_p125,125,51,1.0331
2026-01-25 20:58:09,Secom_p150,150,75,2.0884
2026-01-25 20:58:10,Secom_p150,150,37,0.6153
2026-01-25 20:58:10,Secom_p150,150,56,1.1968
2026-01-25 20:58:10,Secom_p150,150,46,0.8618
2026-01-25 20:58:11,Secom_p150,150,51,1.0364
2026-01-25 20:58:11,Secom_p175,175,88,2.5861
2026-01-25 20:58:12,Secom_p175,175,44,0.7779
2026-01-25 20:58:12,Secom_p175,175,66,1.5101
2026-01-25 20:58:13,Secom_p175,175,55,1.1072
2026-01-25 20:58:13,Secom_p175,175,49,0.9221
2026-01-25 20:58:14,Secom_p175,175,52,1.0114
2026-01-25 20:58:15,Secom_p200,200,100,3.8175
2026-01-25 20:58:15,Secom_p200,200,50,1.0775
2026-01-25 20:58:15,Secom_p200,200,25,0.3453
2026-01-25 20:58:16,Secom_p200,200,37,0.6598
2026-01-25 20:58:16,Secom_p200,200,43,0.8331
2026-01-25 20:58:17,Secom_p200,200,46,0.9311
2026-01-25 20:58:17,Secom_p200,200,48,0.9993
2026-01-25 20:58:19,Secom_p225,225,113,4.3322
2026-01-25 20:58:19,Secom_p225,225,56,1.1155
2026-01-25 20:58:20,Secom_p225,225,28,0.3578
2026-01-25 20:58:20,Secom_p225,225,42,0.6853
2026-01-25 20:58:21,Secom_p225,225,49,0.8966
2026-01-25 20:58:21,Secom_p225,225,52,0.9876
2026-01-25 20:58:23,Secom_p250,250,125,5.3305
2026-01-25 20:58:24,Secom_p250,250,62,1.3136
2026-01-25 20:58:25,Secom_p250,250,31,0.4040
2026-01-25 20:58:25,Secom_p250,250,46,0.7792
2026-01-25 20:58:26,Secom_p250,250,54,0.9634
2026-01-25 20:58:29,Secom_p275,275,138,6.1370
2026-01-25 20:58:30,Secom_p275,275,69,1.4864
2026-01-25 20:58:31,Secom_p275,275,34,0.4314
2026-01-25 20:58:31,Secom_p275,275,51,0.8418
2026-01-25 20:58:32,Secom_p275,275,60,1.1334
2026-01-25 20:58:33,Secom_p275,275,55,0.9730
2026-01-25 20:58:37,Secom_p300,300,150,7.7396
2026-01-25 20:58:38,Secom_p300,300,75,1.7705
2026-01-25 20:58:39,Secom_p300,300,37,0.4930
2026-01-25 20:58:40,Secom_p300,300,56,0.9956
2026-01-25 20:58:45,Secom_p325,325,163,8.1857
2026-01-25 20:58:47,Secom_p325,325,81,1.8774
2026-01-25 20:58:48,Secom_p325,325,40,0.5280
2026-01-25 20:58:49,Secom_p325,325,60,0.9994
2026-01-25 20:58:55,Secom_p350,350,175,9.6749
2026-01-25 20:58:57,Secom_p350,350,87,2.1627
2026-01-25 20:58:58,Secom_p350,350,43,0.5470
2026-01-25 20:59:00,Secom_p350,350,65,1.1446
2026-01-25 20:59:01,Secom_p350,350,54,0.8491
2026-01-25 20:59:02,Secom_p350,350,59,0.9584
2026-01-25 20:59:11,Secom_p375,375,188,10.5048
2026-01-25 20:59:13,Secom_p375,375,94,2.4083
2026-01-25 20:59:14,Secom_p375,375,47,0.6004
2026-01-25 20:59:16,Secom_p375,375,70,1.2670
2026-01-25 20:59:17,Secom_p375,375,58,0.8648
2026-01-25 20:59:19,Secom_p375,375,64,1.0349
2026-01-25 20:59:29,Secom_p400,400,200,13.7000
2026-01-25 20:59:32,Secom_p400,400,100,2.9626
2026-01-25 20:59:33,Secom_p400,400,50,0.7112
2026-01-25 20:59:35,Secom_p400,400,75,1.5910
2026-01-25 20:59:37,Secom_p400,400,62,0.9647
2026-01-25 20:59:50,Secom_p425,425,213,12.8367
2026-01-25 20:59:54,Secom_p425,425,106,2.7644
2026-01-25 20:59:55,Secom_p425,425,53,0.6445
2026-01-25 20:59:58,Secom_p425,425,79,1.4497
2026-01-25 20:59:59,Secom_p425,425,66,0.9649
2026-01-25 21:00:16,Secom_p450,450,225,15.2231
2026-01-25 21:00:20,Secom_p450,450,112,3.1480
2026-01-25 21:00:22,Secom_p450,450,56,0.7077
2026-01-25 21:00:24,Secom_p450,450,84,1.6690
2026-01-25 21:00:27,Secom_p450,450,70,1.0828
2026-01-25 21:00:28,Secom_p450,450,63,0.8827
2026-01-25 21:00:30,Secom_p450,450,66,0.9692
2026-01-25 21:00:51,Secom_p475,475,238,16.7060
2026-01-25 21:00:56,Secom_p475,475,119,3.4796
2026-01-25 21:00:58,Secom_p475,475,59,0.7395
2026-01-25 21:01:01,Secom_p475,475,89,1.8010
2026-01-25 21:01:03,Secom_p475,475,74,1.2026
2026-01-25 21:01:06,Secom_p475,475,66,0.9034
2026-01-25 21:01:08,Secom_p475,475,70,1.0622
2026-01-25 21:01:10,Secom_p475,475,68,0.9875
2026-01-25 21:01:29,Secom_p50,50,25,0.2515
2026-01-25 21:01:29,Secom_p50,50,38,0.3730
2026-01-25 21:01:29,Secom_p50,50,44,0.2201
2026-01-25 21:01:29,Secom_p50,50,47,0.4455
2026-01-25 21:01:29,Secom_p50,50,49,0.4468
2026-01-25 21:01:30,Secom_p50,50,50,0.4608
2026-01-25 21:01:30,Secom_p75,75,38,0.5352
2026-01-25 21:01:30,Secom_p75,75,57,0.7911
2026-01-25 21:01:30,Secom_p75,75,66,0.9186
2026-01-25 21:01:30,Secom_p75,75,71,0.9315
2026-01-25 21:01:30,Secom_p75,75,73,0.9397
2026-01-25 21:01:31,Secom_p75,75,74,0.9477
2026-01-25 21:01:31,Secom_p75,75,75,0.9839
2026-01-25 21:01:31,Secom_p100,100,50,0.9062
2026-01-25 21:01:31,Secom_p100,100,75,1.5601
2026-01-25 21:01:31,Secom_p100,100,62,1.1924
2026-01-25 21:01:32,Secom_p100,100,56,1.0399
2026-01-25 21:01:32,Secom_p125,125,63,1.3852
2026-01-25 21:01:32,Secom_p125,125,31,0.4797
2026-01-25 21:01:32,Secom_p125,125,47,0.8814
2026-01-25 21:01:33,Secom_p125,125,55,1.1354
2026-01-25 21:01:33,Secom_p125,125,51,1.0020
2026-01-25 21:01:33,Secom_p150,150,75,1.9730
2026-01-25 21:01:34,Secom_p150,150,37,0.6162
2026-01-25 21:01:34,Secom_p150,150,56,1.1840
2026-01-25 21:01:34,Secom_p150,150,46,0.8585
2026-01-25 21:01:35,Secom_p150,150,51,1.0279
2026-01-25 21:01:35,Secom_p175,175,88,2.6268
2026-01-25 21:01:36,Secom_p175,175,44,0.7969
2026-01-25 21:01:36,Secom_p175,175,66,1.5501
2026-01-25 21:01:37,Secom_p175,175,55,1.1348
2026-01-25 21:01:37,Secom_p175,175,49,0.9450
2026-01-25 21:01:38,Secom_p175,175,52,1.0287
2026-01-25 21:01:39,Secom_p200,200,100,3.8322
2026-01-25 21:01:39,Secom_p200,200,50,1.0653
2026-01-25 21:01:39,Secom_p200,200,25,0.3518
2026-01-25 21:01:40,Secom_p200,200,37,0.6547
2026-01-25 21:01:40,Secom_p200,200,43,0.8425
2026-01-25 21:01:41,Secom_p200,200,46,0.9403
2026-01-25 21:01:41,Secom_p200,200,48,0.9953
2026-01-25 21:01:43,Secom_p225,225,113,3.9605
2026-01-25 21:01:43,Secom_p225,225,56,1.1041
2026-01-25 21:01:44,Secom_p225,225,28,0.3672
2026-01-25 21:01:44,Secom_p225,225,42,0.6974
2026-01-25 21:01:45,Secom_p225,225,49,0.8903
2026-01-25 21:01:45,Secom_p225,225,52,0.9853
2026-01-25 21:01:47,Secom_p250,250,125,5.3496
2026-01-25 21:01:48,Secom_p250,250,62,1.2965
2026-01-25 21:01:49,Secom_p250,250,31,0.4128
2026-01-25 21:01:49,Secom_p250,250,46,0.7742
2026-01-25 21:01:50,Secom_p250,250,54,1.0261
2026-01-25 21:01:53,Secom_p275,275,138,6.2192
2026-01-25 21:01:54,Secom_p275,275,69,1.4839
2026-01-25 21:01:54,Secom_p275,275,34,0.4156
2026-01-25 21:01:55,Secom_p275,275,51,0.8423
2026-01-25 21:01:56,Secom_p275,275,60,1.1257
2026-01-25 21:01:57,Secom_p275,275,55,0.9689
2026-01-25 21:02:01,Secom_p300,300,150,7.5490
2026-01-25 21:02:02,Secom_p300,300,75,1.7783
2026-01-25 21:02:03,Secom_p300,300,37,0.4935
2026-01-25 21:02:04,Secom_p300,300,56,0.9866
2026-01-25 21:02:09,Secom_p325,325,163,8.3092
2026-01-25 21:02:10,Secom_p325,325,81,1.8731
2026-01-25 21:02:11,Secom_p325,325,40,0.4929
2026-01-25 21:02:12,Secom_p325,325,60,0.9952
2026-01-25 21:02:19,Secom_p350,350,175,9.7394
2026-01-25 21:02:21,Secom_p350,350,87,2.1606
2026-01-25 21:02:22,Secom_p350,350,43,0.5486
2026-01-25 21:02:23,Secom_p350,350,65,1.1417
2026-01-25 21:02:24,Secom_p350,350,54,0.8172
2026-01-25 21:02:26,Secom_p350,350,59,0.9551
2026-01-25 21:02:34,Secom_p375,375,188,10.9879
2026-01-25 21:02:37,Secom_p375,375,94,2.4140
2026-01-25 21:02:38,Secom_p375,375,47,0.5984
2026-01-25 21:02:39,Secom_p375,375,70,1.2709
2026-01-25 21:02:41,Secom_p375,375,58,0.8672
2026-01-25 21:02:42,Secom_p375,375,64,1.0018
2026-01-25 21:02:53,Secom_p400,400,200,13.7030
2026-01-25 21:02:56,Secom_p400,400,100,2.9909
2026-01-25 21:02:57,Secom_p400,400,50,0.7128
2026-01-25 21:02:59,Secom_p400,400,75,1.5975
2026-01-25 21:03:00,Secom_p400,400,62,1.0579
2026-01-25 21:03:02,Secom_p400,400,56,0.8663
2026-01-25 21:03:03,Secom_p400,400,59,0.9590
2026-01-25 21:03:17,Secom_p425,425,213,13.2287
2026-01-25 21:03:20,Secom_p425,425,106,2.7707
2026-01-25 21:03:22,Secom_p425,425,53,0.6406
2026-01-25 21:03:24,Secom_p425,425,79,1.4549
2026-01-25 21:03:26,Secom_p425,425,66,0.9892
2026-01-25 21:03:42,Secom_p450,450,225,15.2416
2026-01-25 21:03:46,Secom_p450,450,112,3.1428
2026-01-25 21:03:48,Secom_p450,450,56,0.7068
2026-01-25 21:03:51,Secom_p450,450,84,1.5975
2026-01-25 21:03:53,Secom_p450,450,70,1.1293
2026-01-25 21:03:55,Secom_p450,450,63,0.8793
2026-01-25 21:03:57,Secom_p450,450,66,0.9699
2026-01-25 21:04:17,Secom_p475,475,238,16.5139
2026-01-25 21:04:22,Secom_p475,475,119,3.4566
2026-01-25 21:04:24,Secom_p475,475,59,0.7407
2026-01-25 21:04:27,Secom_p475,475,89,1.7998
2026-01-25 21:04:30,Secom_p475,475,74,1.1970
2026-01-25 21:04:32,Secom_p475,475,66,0.9416
2026-01-25 21:04:34,Secom_p475,475,70,1.0531
2026-01-25 21:04:36,Secom_p475,475,68,0.9881
2026-01-25 21:04:50,Secom_p50,50,25,0.2518
2026-01-25 21:04:50,Secom_p50,50,38,0.3922
2026-01-25 21:04:50,Secom_p50,50,44,0.4341
2026-01-25 21:04:50,Secom_p50,50,47,0.4387
2026-01-25 21:04:50,Secom_p50,50,49,0.4450
2026-01-25 21:04:50,Secom_p50,50,50,0.4502
2026-01-25 21:04:50,Secom_p75,75,38,0.5044
2026-01-25 21:04:51,Secom_p75,75,57,0.7910
2026-01-25 21:04:51,Secom_p75,75,66,0.8926
2026-01-25 21:04:51,Secom_p75,75,71,0.9509
2026-01-25 21:04:51,Secom_p100,100,50,0.9125
2026-01-25 21:04:51,Secom_p100,100,75,1.5363
2026-01-25 21:04:52,Secom_p100,100,62,1.2088
2026-01-25 21:04:52,Secom_p100,100,56,1.0501
2026-01-25 21:04:52,Secom_p100,100,53,0.9763
2026-01-25 21:04:52,Secom_p125,125,63,1.3701
2026-01-25 21:04:53,Secom_p125,125,31,0.4774
2026-01-25 21:04:53,Secom_p125,125,47,0.8947
2026-01-25 21:04:53,Secom_p125,125,55,1.1183
2026-01-25 21:04:53,Secom_p125,125,51,1.0087
2026-01-25 21:04:54,Secom_p150,150,75,1.9366
2026-01-25 21:04:54,Secom_p150,150,37,0.6218
2026-01-25 21:04:54,Secom_p150,150,56,1.1918
2026-01-25 21:04:55,Secom_p150,150,46,0.8803
2026-01-25 21:04:55,Secom_p150,150,51,1.0184
2026-01-25 21:04:56,Secom_p175,175,88,2.6578
2026-01-25 21:04:56,Secom_p175,175,44,0.7851
2026-01-25 21:04:57,Secom_p175,175,66,1.5520
2026-01-25 21:04:57,Secom_p175,175,55,1.1408
2026-01-25 21:04:58,Secom_p175,175,49,1.0772
2026-01-25 21:04:58,Secom_p175,175,46,0.8554
2026-01-25 21:04:58,Secom_p175,175,47,0.8863
2026-01-25 21:04:59,Secom_p175,175,48,0.9184
2026-01-25 21:05:00,Secom_p200,200,100,3.8160
2026-01-25 21:05:00,Secom_p200,200,50,1.0688
2026-01-25 21:05:00,Secom_p200,200,25,0.3549
2026-01-25 21:05:01,Secom_p200,200,37,0.6610
2026-01-25 21:05:01,Secom_p200,200,43,0.8422
2026-01-25 21:05:02,Secom_p200,200,46,0.9371
2026-01-25 21:05:02,Secom_p200,200,48,0.9946
2026-01-25 21:05:04,Secom_p225,225,113,4.3360
2026-01-25 21:05:04,Secom_p225,225,56,1.1163
2026-01-25 21:05:05,Secom_p225,225,28,0.3598
2026-01-25 21:05:05,Secom_p225,225,42,0.6941
2026-01-25 21:05:06,Secom_p225,225,49,0.8914
2026-01-25 21:05:06,Secom_p225,225,52,0.9898
2026-01-25 21:05:08,Secom_p250,250,125,4.4704
2026-01-25 21:05:09,Secom_p250,250,62,1.3019
2026-01-25 21:05:10,Secom_p250,250,31,0.4096
2026-01-25 21:05:10,Secom_p250,250,46,0.7806
2026-01-25 21:05:11,Secom_p250,250,54,1.0274
2026-01-25 21:05:14,Secom_p275,275,138,6.0336
2026-01-25 21:05:15,Secom_p275,275,69,1.4849
2026-01-25 21:05:16,Secom_p275,275,34,0.4358
2026-01-25 21:05:16,Secom_p275,275,51,0.8425
2026-01-25 21:05:17,Secom_p275,275,60,1.1264
2026-01-25 21:05:18,Secom_p275,275,55,0.9684
2026-01-25 21:05:22,Secom_p300,300,150,7.6015
2026-01-25 21:05:23,Secom_p300,300,75,1.7752
2026-01-25 21:05:24,Secom_p300,300,37,0.4948
2026-01-25 21:05:25,Secom_p300,300,56,0.9917
2026-01-25 21:05:30,Secom_p325,325,163,8.2666
2026-01-25 21:05:32,Secom_p325,325,81,1.8051
2026-01-25 21:05:33,Secom_p325,325,40,0.5043
2026-01-25 21:05:34,Secom_p325,325,60,0.9956
2026-01-25 21:05:40,Secom_p350,350,175,9.7428
2026-01-25 21:05:42,Secom_p350,350,87,2.1694
2026-01-25 21:05:43,Secom_p350,350,43,0.5527
2026-01-25 21:05:45,Secom_p350,350,65,1.1940
2026-01-25 21:05:46,Secom_p350,350,54,0.8134
2026-01-25 21:05:47,Secom_p350,350,59,0.9614
2026-01-25 21:05:55,Secom_p375,375,188,10.9226
2026-01-25 21:05:58,Secom_p375,375,94,2.4403
2026-01-25 21:05:59,Secom_p375,375,47,0.5988
2026-01-25 21:06:01,Secom_p375,375,70,1.2732
2026-01-25 21:06:02,Secom_p375,375,58,0.8712
2026-01-25 21:06:03,Secom_p375,375,64,1.0354
2026-01-25 21:06:14,Secom_p400,400,200,13.7073
2026-01-25 21:06:17,Secom_p400,400,100,2.9626
2026-01-25 21:06:18,Secom_p400,400,50,0.7085
2026-01-25 21:06:20,Secom_p400,400,75,1.6177
2026-01-25 21:06:22,Secom_p400,400,62,1.0465
2026-01-25 21:06:35,Secom_p425,425,213,13.2911
2026-01-25 21:06:39,Secom_p425,425,106,2.7760
2026-01-25 21:06:40,Secom_p425,425,53,0.6416
2026-01-25 21:06:42,Secom_p425,425,79,1.4548
2026-01-25 21:06:44,Secom_p425,425,66,0.9944
2026-01-25 21:07:01,Secom_p450,450,225,15.2919
2026-01-25 21:07:05,Secom_p450,450,112,3.1542
2026-01-25 21:07:07,Secom_p450,450,56,0.6857
2026-01-25 21:07:09,Secom_p450,450,84,1.6774
2026-01-25 21:07:12,Secom_p450,450,70,1.1152
2026-01-25 21:07:13,Secom_p450,450,63,0.8843
2026-01-25 21:07:15,Secom_p450,450,66,0.9739
2026-01-25 21:07:36,Secom_p475,475,238,16.9378
2026-01-25 21:07:41,Secom_p475,475,119,3.4661
2026-01-25 21:07:43,Secom_p475,475,59,0.7264
2026-01-25 21:07:46,Secom_p475,475,89,1.8543
2026-01-25 21:07:48,Secom_p475,475,74,1.2005
2026-01-25 21:07:50,Secom_p475,475,66,0.9284
2026-01-25 21:07:53,Secom_p475,475,70,1.0610
2026-01-25 21:07:55,Secom_p475,475,68,0.9699
2026-01-25 21:08:10,Secom_p50,50,25,0.2674
2026-01-25 21:08:10,Secom_p50,50,38,0.3883
2026-01-25 21:08:10,Secom_p50,50,44,0.4365
2026-01-25 21:08:10,Secom_p50,50,47,0.4479
2026-01-25 21:08:11,Secom_p50,50,49,0.4521
2026-01-25 21:08:11,Secom_p50,50,50,0.4494
2026-01-25 21:08:11,Secom_p75,75,38,0.5125
2026-01-25 21:08:11,Secom_p75,75,57,0.7959
2026-01-25 21:08:11,Secom_p75,75,66,0.8981
2026-01-25 21:08:11,Secom_p75,75,71,0.9279
2026-01-25 21:08:11,Secom_p75,75,73,0.9458
2026-01-25 21:08:12,Secom_p75,75,74,0.9575
2026-01-25 21:08:12,Secom_p100,100,50,0.9090
2026-01-25 21:08:12,Secom_p100,100,75,1.5486
2026-01-25 21:08:12,Secom_p100,100,62,1.1905
2026-01-25 21:08:13,Secom_p100,100,56,1.0477
2026-01-25 21:08:13,Secom_p125,125,63,1.3712
2026-01-25 21:08:13,Secom_p125,125,31,0.4730
2026-01-25 21:08:13,Secom_p125,125,47,0.8780
2026-01-25 21:08:14,Secom_p125,125,55,1.1196
2026-01-25 21:08:14,Secom_p125,125,51,1.0030
2026-01-25 21:08:14,Secom_p150,150,75,1.9217
2026-01-25 21:08:15,Secom_p150,150,37,0.9399
2026-01-25 21:08:15,Secom_p150,150,56,1.1819
2026-01-25 21:08:15,Secom_p150,150,46,0.8679
2026-01-25 21:08:16,Secom_p150,150,51,1.0200
2026-01-25 21:08:16,Secom_p175,175,88,2.6767
2026-01-25 21:08:17,Secom_p175,175,44,0.5676
2026-01-25 21:08:18,Secom_p175,175,66,2.8890
2026-01-25 21:08:18,Secom_p175,175,55,1.1419
2026-01-25 21:08:19,Secom_p175,175,49,0.9682
2026-01-25 21:08:20,Secom_p200,200,100,5.8659
2026-01-25 21:08:21,Secom_p200,200,50,1.0988
2026-01-25 21:08:21,Secom_p200,200,25,0.4783
2026-01-25 21:08:22,Secom_p200,200,37,0.6824
2026-01-25 21:08:22,Secom_p200,200,43,0.8462
2026-01-25 21:08:23,Secom_p200,200,46,0.9624
2026-01-25 21:08:24,Secom_p225,225,113,4.8540
2026-01-25 21:08:25,Secom_p225,225,56,1.1125
2026-01-25 21:08:25,Secom_p225,225,28,0.3504
2026-01-25 21:08:26,Secom_p225,225,42,0.7812
2026-01-25 21:08:26,Secom_p225,225,49,0.8881
2026-01-25 21:08:27,Secom_p225,225,52,0.9775
2026-01-25 21:08:29,Secom_p250,250,125,5.3837
2026-01-25 21:08:30,Secom_p250,250,62,1.2904
2026-01-25 21:08:30,Secom_p250,250,31,0.4109
2026-01-25 21:08:31,Secom_p250,250,46,0.7905
2026-01-25 21:08:31,Secom_p250,250,54,1.0210
2026-01-25 21:08:34,Secom_p275,275,138,6.2140
2026-01-25 21:08:35,Secom_p275,275,69,1.4077
2026-01-25 21:08:36,Secom_p275,275,34,0.4360
2026-01-25 21:08:37,Secom_p275,275,51,0.8472
2026-01-25 21:08:38,Secom_p275,275,60,1.1227
2026-01-25 21:08:38,Secom_p275,275,55,0.9605
2026-01-25 21:08:42,Secom_p300,300,150,7.5819
2026-01-25 21:08:44,Secom_p300,300,75,1.7757
2026-01-25 21:08:44,Secom_p300,300,37,0.4905
2026-01-25 21:08:45,Secom_p300,300,56,0.9946
2026-01-25 21:08:50,Secom_p325,325,163,8.2542
2026-01-25 21:08:52,Secom_p325,325,81,1.9167
2026-01-25 21:08:53,Secom_p325,325,40,0.4973
2026-01-25 21:08:54,Secom_p325,325,60,0.9994
2026-01-25 21:09:01,Secom_p350,350,175,9.8818
2026-01-25 21:09:03,Secom_p350,350,87,2.1613
2026-01-25 21:09:04,Secom_p350,350,43,0.5532
2026-01-25 21:09:05,Secom_p350,350,65,1.1438
2026-01-25 21:09:06,Secom_p350,350,54,0.7646
2026-01-25 21:09:07,Secom_p350,350,59,0.9545
2026-01-25 21:09:16,Secom_p375,375,188,10.8982
2026-01-25 21:09:18,Secom_p375,375,94,2.4039
2026-01-25 21:09:19,Secom_p375,375,47,0.6063
2026-01-25 21:09:21,Secom_p375,375,70,1.2667
2026-01-25 21:09:22,Secom_p375,375,58,0.9144
2026-01-25 21:09:24,Secom_p375,375,64,1.0361
2026-01-25 21:09:34,Secom_p400,400,200,13.6398
2026-01-25 21:09:37,Secom_p400,400,100,3.0637
2026-01-25 21:09:39,Secom_p400,400,50,0.7089
2026-01-25 21:09:40,Secom_p400,400,75,1.5875
2026-01-25 21:09:42,Secom_p400,400,62,1.0484
2026-01-25 21:09:55,Secom_p425,425,213,13.1561
2026-01-25 21:09:59,Secom_p425,425,106,2.7762
2026-01-25 21:10:00,Secom_p425,425,53,0.6444
2026-01-25 21:10:03,Secom_p425,425,79,1.4590
2026-01-25 21:10:05,Secom_p425,425,66,0.9738
2026-01-25 21:10:21,Secom_p450,450,225,15.1668
2026-01-25 21:10:25,Secom_p450,450,112,3.1484
2026-01-25 21:10:27,Secom_p450,450,56,0.7326
2026-01-25 21:10:30,Secom_p450,450,84,1.6673
2026-01-25 21:10:32,Secom_p450,450,70,1.1061
2026-01-25 21:10:34,Secom_p450,450,63,0.8828
2026-01-25 21:10:36,Secom_p450,450,66,0.9718
2026-01-25 21:10:56,Secom_p475,475,238,16.9341
2026-01-25 21:11:01,Secom_p475,475,119,3.4833
2026-01-25 21:11:03,Secom_p475,475,59,0.7412
2026-01-25 21:11:06,Secom_p475,475,89,1.8015
2026-01-25 21:11:08,Secom_p475,475,74,1.2039
2026-01-25 21:11:10,Secom_p475,475,66,0.9231
2026-01-25 21:11:13,Secom_p475,475,70,1.0830
2026-01-25 21:11:15,Secom_p475,475,68,0.9898
2026-01-25 21:11:35,Secom_p50,50,25,0.2453
2026-01-25 21:11:35,Secom_p50,50,38,0.3901
2026-01-25 21:11:35,Secom_p50,50,44,0.4345
2026-01-25 21:11:35,Secom_p50,50,47,0.4426
2026-01-25 21:11:35,Secom_p50,50,49,0.4436
2026-01-25 21:11:35,Secom_p50,50,50,0.4524
2026-01-25 21:11:36,Secom_p75,75,38,0.4998
2026-01-25 21:11:36,Secom_p75,75,57,0.8040
2026-01-25 21:11:36,Secom_p75,75,66,0.8945
2026-01-25 21:11:36,Secom_p75,75,71,0.9276
2026-01-25 21:11:36,Secom_p75,75,73,0.9393
2026-01-25 21:11:36,Secom_p75,75,74,0.9641
2026-01-25 21:11:37,Secom_p100,100,50,0.9133
2026-01-25 21:11:37,Secom_p100,100,75,1.5405
2026-01-25 21:11:37,Secom_p100,100,62,1.1977
2026-01-25 21:11:37,Secom_p100,100,56,1.0528
2026-01-25 21:11:38,Secom_p100,100,53,0.9690
2026-01-25 21:11:38,Secom_p125,125,63,1.3857
2026-01-25 21:11:38,Secom_p125,125,31,0.4768
2026-01-25 21:11:38,Secom_p125,125,47,0.8902
2026-01-25 21:11:39,Secom_p125,125,55,1.1283
2026-01-25 21:11:39,Secom_p125,125,51,1.0163
2026-01-25 21:11:39,Secom_p150,150,75,1.9579
2026-01-25 21:11:40,Secom_p150,150,37,0.6203
2026-01-25 21:11:40,Secom_p150,150,56,1.1879
2026-01-25 21:11:40,Secom_p150,150,46,0.8672
2026-01-25 21:11:41,Secom_p150,150,51,1.0310
2026-01-25 21:11:41,Secom_p175,175,88,2.6406
2026-01-25 21:11:42,Secom_p175,175,44,0.7677
2026-01-25 21:11:42,Secom_p175,175,66,1.5388
2026-01-25 21:11:43,Secom_p175,175,55,1.1413
2026-01-25 21:11:43,Secom_p175,175,49,0.9281
2026-01-25 21:11:43,Secom_p175,175,52,1.0286
2026-01-25 21:11:45,Secom_p200,200,100,3.8380
2026-01-25 21:11:45,Secom_p200,200,50,1.0774
2026-01-25 21:11:45,Secom_p200,200,25,0.3512
2026-01-25 21:11:46,Secom_p200,200,37,0.6553
2026-01-25 21:11:46,Secom_p200,200,43,0.8309
2026-01-25 21:11:46,Secom_p200,200,46,0.9237
2026-01-25 21:11:47,Secom_p200,200,48,1.0816
2026-01-25 21:11:47,Secom_p200,200,47,0.9702
2026-01-25 21:11:49,Secom_p225,225,113,4.3359
2026-01-25 21:11:49,Secom_p225,225,56,1.1125
2026-01-25 21:11:50,Secom_p225,225,28,0.3631
2026-01-25 21:11:50,Secom_p225,225,42,0.6879
2026-01-25 21:11:51,Secom_p225,225,49,0.8838
2026-01-25 21:11:51,Secom_p225,225,52,0.9821
2026-01-25 21:11:54,Secom_p250,250,125,5.4702
2026-01-25 21:11:54,Secom_p250,250,62,1.3065
2026-01-25 21:11:55,Secom_p250,250,31,0.4033
2026-01-25 21:11:55,Secom_p250,250,46,0.7760
2026-01-25 21:11:56,Secom_p250,250,54,1.0236
2026-01-25 21:11:59,Secom_p275,275,138,6.1926
2026-01-25 21:12:00,Secom_p275,275,69,1.4700
2026-01-25 21:12:01,Secom_p275,275,34,0.4368
2026-01-25 21:12:01,Secom_p275,275,51,0.8436
2026-01-25 21:12:02,Secom_p275,275,60,1.1233
2026-01-25 21:12:03,Secom_p275,275,55,0.9709
2026-01-25 21:12:07,Secom_p300,300,150,7.5912
2026-01-25 21:12:08,Secom_p300,300,75,1.7778
2026-01-25 21:12:09,Secom_p300,300,37,0.4956
2026-01-25 21:12:10,Secom_p300,300,56,0.9826
2026-01-25 21:12:15,Secom_p325,325,163,8.1527
2026-01-25 21:12:17,Secom_p325,325,81,1.8852
2026-01-25 21:12:18,Secom_p325,325,40,0.5015
2026-01-25 21:12:19,Secom_p325,325,60,0.9589
2026-01-25 21:12:25,Secom_p350,350,175,9.8545
2026-01-25 21:12:27,Secom_p350,350,87,2.1583
2026-01-25 21:12:28,Secom_p350,350,43,0.5464
2026-01-25 21:12:30,Secom_p350,350,65,1.1405
2026-01-25 21:12:31,Secom_p350,350,54,0.8094
2026-01-25 21:12:32,Secom_p350,350,59,0.9526
2026-01-25 21:12:40,Secom_p375,375,188,10.9318
2026-01-25 21:12:43,Secom_p375,375,94,2.4127
2026-01-25 21:12:44,Secom_p375,375,47,0.6009
2026-01-25 21:12:46,Secom_p375,375,70,1.2702
2026-01-25 21:12:47,Secom_p375,375,58,0.8686
2026-01-25 21:12:48,Secom_p375,375,64,1.0351
2026-01-25 21:12:59,Secom_p400,400,200,13.7873
2026-01-25 21:13:02,Secom_p400,400,100,2.9718
2026-01-25 21:13:03,Secom_p400,400,50,0.7097
2026-01-25 21:13:05,Secom_p400,400,75,1.5952
2026-01-25 21:13:07,Secom_p400,400,62,1.0522
2026-01-25 21:13:08,Secom_p400,400,56,0.8509
2026-01-25 21:13:09,Secom_p400,400,59,0.9657
2026-01-25 21:13:23,Secom_p425,425,213,13.1259
2026-01-25 21:13:26,Secom_p425,425,106,2.8310
2026-01-25 21:13:28,Secom_p425,425,53,0.6408
2026-01-25 21:13:30,Secom_p425,425,79,1.4507
2026-01-25 21:13:32,Secom_p425,425,66,0.9690
2026-01-25 21:13:48,Secom_p450,450,225,15.1545
2026-01-25 21:13:52,Secom_p450,450,112,3.1494
