Timestamp,Dataset,p,Final_Critical_k,Speedup_At_k,Ratio
2026-02-01 12:46:31,Myocardial,26,26,0.0142,1.0000
2026-02-01 12:46:33,Myocardial,27,26,0.0158,1.0000
2026-02-01 12:46:35,Myocardial,28,28,0.0172,1.0000
2026-02-01 12:46:38,Myocardial,29,28,0.0190,1.0000
2026-02-01 12:46:40,Myocardial,30,29,0.0217,1.0003
2026-02-01 12:46:42,Myocardial,31,31,0.0223,1.0000
2026-02-01 12:46:45,Myocardial,32,32,0.0243,1.0000
2026-02-01 12:46:47,Myocardial,33,33,0.0268,1.0000
2026-02-01 12:47:04,Myocardial,34,33,0.0275,1.0000
2026-02-01 12:47:07,Myocardial,35,34,0.0292,1.0004
2026-02-01 12:47:10,Myocardial,36,34,0.0310,0.9998
2026-02-01 12:47:13,Myocardial,37,37,0.0335,1.0000
2026-02-01 12:47:15,Myocardial,38,36,0.0355,1.0040
2026-02-01 12:47:18,Myocardial,39,39,0.0384,1.0000
2026-02-01 12:47:21,Myocardial,40,40,0.0412,1.0000
2026-02-01 12:47:24,Myocardial,41,40,0.0435,1.0001
2026-02-01 12:47:27,Myocardial,42,41,0.0511,1.0000
2026-02-01 12:47:30,Myocardial,43,42,0.0480,1.0008
2026-02-01 12:47:32,Myocardial,44,44,0.0511,1.0000
2026-02-01 12:47:35,Myocardial,45,45,0.0539,1.0000
2026-02-01 12:47:38,Myocardial,46,45,0.0584,1.0000
2026-02-01 12:47:41,Myocardial,47,46,0.0599,1.0000
2026-02-01 12:47:44,Myocardial,48,48,0.0638,1.0000
2026-02-01 12:47:47,Myocardial,49,49,0.0663,1.0000
2026-02-01 12:47:50,Myocardial,50,49,0.0686,1.0000
2026-02-01 12:51:17,Myocardial,51,51,0.0892,1.0000
2026-02-01 12:51:19,Myocardial,52,51,0.0821,1.0000
2026-02-01 12:51:22,Myocardial,53,53,0.0850,1.0000
2026-02-01 12:51:25,Myocardial,55,52,0.1007,1.0023
2026-02-01 12:51:29,Myocardial,25,25,0.0132,1.0000
2026-02-01 12:51:30,Myocardial,26,26,0.0146,1.0000
2026-02-01 12:51:32,Myocardial,27,24,0.0175,1.0053
2026-02-01 12:51:34,Myocardial,28,28,0.0174,1.0000
2026-02-01 12:51:36,Myocardial,29,28,0.0193,1.0033
2026-02-01 12:51:38,Myocardial,30,29,0.0206,1.0017
2026-02-01 12:51:39,Myocardial,31,30,0.0224,1.0008
2026-02-01 12:51:42,Myocardial,32,32,0.0242,1.0000
2026-02-01 12:51:44,Myocardial,33,32,0.0255,1.0032
2026-02-01 12:51:46,Myocardial,34,34,0.0278,1.0000
2026-02-01 12:51:48,Myocardial,35,35,0.0293,1.0000
2026-02-01 12:51:51,Myocardial,36,36,0.0320,1.0000
2026-02-01 12:51:53,Myocardial,37,36,0.0338,1.0033
2026-02-01 12:51:55,Myocardial,38,37,0.0363,1.0000
2026-02-01 12:51:57,Myocardial,39,37,0.0385,1.0010
2026-02-01 12:52:00,Myocardial,40,38,0.0413,1.0011
2026-02-01 12:52:02,Myocardial,41,40,0.0432,1.0000
2026-02-01 12:52:04,Myocardial,42,42,0.0457,1.0000
2026-02-01 12:52:07,Myocardial,43,43,0.0486,1.0000
2026-02-01 12:52:09,Myocardial,44,44,0.0523,1.0000
2026-02-01 12:52:11,Myocardial,45,45,0.0540,1.0000
2026-02-01 12:52:14,Myocardial,46,46,0.0576,1.0000
2026-02-01 12:52:16,Myocardial,47,46,0.0614,0.9997
2026-02-01 12:52:19,Myocardial,48,48,0.0657,1.0000
2026-02-01 12:52:21,Myocardial,49,48,0.0669,1.0000
2026-02-01 12:52:23,Myocardial,50,49,0.0713,1.0010
2026-02-01 12:52:26,Myocardial,51,51,0.0749,1.0000
2026-02-01 12:52:28,Myocardial,52,52,0.0794,1.0000
2026-02-01 12:52:31,Myocardial,53,50,0.0816,1.0003
2026-02-01 12:52:33,Myocardial,55,55,0.0913,1.0000
