Timestamp,Dataset,p,Experiment,k,Steps,Samples,Alpha,Greedy_Obj,FW_Obj,Ratio,Greedy_Time_s,FW_Time_s,Speedup_x,Status
2026-01-28 13:08:51,Synthetic_high_corr,1000,compare_k200_a0.2_m20,200,4000,20,0.2000,990.6273,989.1054,0.9985,31.6485,21.0010,1.5070,DONE
2026-01-28 13:14:04,Synthetic_high_corr,1000,compare_k300_a0.2_m20,300,6000,20,0.2000,992.5056,992.0938,0.9996,92.1624,220.9272,0.4172,DONE
2026-01-28 13:31:37,Synthetic_high_corr,1000,compare_k500_a0.2_m20,500,10000,20,0.2000,995.4418,995.2937,0.9999,1001.4642,52.1805,19.1923,DONE
2026-01-28 13:31:39,Synthetic_high_corr,1000,compare_k10_a0.2_m50,10,200,50,0.2000,491.8808,152.1321,0.3093,0.1147,1.1963,0.0959,DONE
2026-01-28 13:31:57,Synthetic_high_corr,1000,compare_k100_a0.2_m50,100,2000,50,0.2000,987.8838,985.6968,0.9978,5.8196,11.7667,0.4946,DONE
2026-01-28 13:32:52,Synthetic_high_corr,1000,compare_k200_a0.2_m50,200,4000,50,0.2000,990.6047,989.5925,0.9990,31.6428,24.2179,1.3066,DONE
2026-01-28 13:35:02,Synthetic_high_corr,1000,compare_k300_a0.2_m50,300,6000,50,0.2000,992.4802,992.0109,0.9995,93.0412,36.8837,2.5226,DONE
2026-01-28 13:42:20,Synthetic_high_corr,1000,compare_k500_a0.2_m50,500,10000,50,0.2000,995.4281,995.2811,0.9999,377.0016,60.3909,6.2427,DONE
2026-01-28 13:42:20,Synthetic_toeplitz,500,compare_k5_a0.1_m20,5,100,20,0.1000,52.6273,43.4063,0.8248,0.0274,0.1320,0.2073,DONE
2026-01-28 13:42:22,Synthetic_toeplitz,500,compare_k50_a0.1_m20,50,1000,20,0.1000,339.3315,339.1321,0.9994,0.6469,1.2829,0.5043,DONE
2026-01-28 13:42:27,Synthetic_toeplitz,500,compare_k100_a0.1_m20,100,2000,20,0.1000,421.1150,420.5043,0.9985,2.7787,2.5742,1.0795,DONE
2026-01-28 13:42:38,Synthetic_toeplitz,500,compare_k150_a0.1_m20,150,3000,20,0.1000,452.0372,451.9763,0.9999,6.8516,3.8534,1.7781,DONE
2026-01-28 13:43:07,Synthetic_toeplitz,500,compare_k250_a0.1_m20,250,5000,20,0.1000,478.1337,479.2740,1.0024,22.0986,6.4944,3.4027,DONE
2026-01-28 13:43:07,Synthetic_toeplitz,500,compare_k5_a0.1_m50,5,100,50,0.1000,53.5471,50.5949,0.9449,0.0290,0.1561,0.1859,DONE
2026-01-28 13:43:09,Synthetic_toeplitz,500,compare_k50_a0.1_m50,50,1000,50,0.1000,343.2098,339.1375,0.9881,0.6621,1.5597,0.4245,DONE
2026-01-28 13:43:15,Synthetic_toeplitz,500,compare_k100_a0.1_m50,100,2000,50,0.1000,422.9819,422.4834,0.9988,2.6856,3.1532,0.8517,DONE
2026-01-28 13:43:27,Synthetic_toeplitz,500,compare_k150_a0.1_m50,150,3000,50,0.1000,452.2002,452.8083,1.0013,6.8250,4.6680,1.4621,DONE
2026-01-28 13:43:56,Synthetic_toeplitz,500,compare_k250_a0.1_m50,250,5000,50,0.1000,478.1317,479.9064,1.0037,21.8196,7.9725,2.7369,DONE
2026-01-28 13:43:57,Synthetic_toeplitz,500,compare_k5_a0.2_m20,5,100,20,0.2000,54.0215,50.9177,0.9425,0.0269,0.1292,0.2082,DONE
2026-01-28 13:43:58,Synthetic_toeplitz,500,compare_k50_a0.2_m20,50,1000,20,0.2000,341.3095,337.6803,0.9894,0.6522,1.2849,0.5076,DONE
2026-01-28 13:44:04,Synthetic_toeplitz,500,compare_k100_a0.2_m20,100,2000,20,0.2000,421.2673,420.4359,0.9980,2.6822,2.5647,1.0458,DONE
2026-01-28 13:44:14,Synthetic_toeplitz,500,compare_k150_a0.2_m20,150,3000,20,0.2000,452.1374,451.9074,0.9995,6.8370,3.8483,1.7766,DONE
2026-01-28 13:44:43,Synthetic_toeplitz,500,compare_k250_a0.2_m20,250,5000,20,0.2000,478.2657,478.8709,1.0013,21.5724,6.7834,3.1802,DONE
2026-01-28 13:44:43,Synthetic_toeplitz,500,compare_k5_a0.2_m50,5,100,50,0.2000,53.9504,50.8503,0.9425,0.0264,0.1778,0.1483,DONE
2026-01-28 13:44:45,Synthetic_toeplitz,500,compare_k50_a0.2_m50,50,1000,50,0.2000,340.8473,338.4504,0.9930,0.6610,1.5666,0.4220,DONE
2026-01-28 13:44:51,Synthetic_toeplitz,500,compare_k100_a0.2_m50,100,2000,50,0.2000,421.5928,421.8298,1.0006,2.7088,3.1490,0.8602,DONE
2026-01-28 13:45:03,Synthetic_toeplitz,500,compare_k150_a0.2_m50,150,3000,50,0.2000,452.6087,452.5077,0.9998,6.9053,4.7731,1.4467,DONE
2026-01-28 13:45:32,Synthetic_toeplitz,500,compare_k250_a0.2_m50,250,5000,50,0.2000,478.2798,479.4405,1.0024,21.5748,7.7911,2.7692,DONE
2026-01-28 13:54:11,Residential,103,compare_k1_a0.1_m20,1,100,20,0.1000,67.5649,66.1950,0.9797,0.0011,0.0178,0.0592,DONE
2026-01-28 13:54:11,Residential,103,compare_k10_a0.1_m20,10,200,20,0.1000,94.3341,91.0612,0.9653,0.0110,0.0350,0.3128,DONE
2026-01-28 13:54:11,Residential,103,compare_k20_a0.1_m20,20,400,20,0.1000,100.0077,99.8106,0.9980,0.0262,0.0699,0.3749,DONE
2026-01-28 13:54:11,Residential,103,compare_k30_a0.1_m20,30,600,20,0.1000,101.9689,101.7384,0.9977,0.0489,0.1054,0.4637,DONE
2026-01-28 13:54:12,Residential,103,compare_k51_a0.1_m20,51,1020,20,0.1000,102.9037,102.8892,0.9999,0.1091,0.1834,0.5947,DONE
2026-01-28 13:54:13,Residential,103,compare_k1_a0.1_m50,1,100,50,0.1000,67.5649,67.5649,1.0000,0.0011,0.0311,0.0346,DONE
2026-01-28 13:54:13,Residential,103,compare_k10_a0.1_m50,10,200,50,0.1000,94.3341,89.1482,0.9450,0.0112,0.0618,0.1818,DONE
2026-01-28 13:54:13,Residential,103,compare_k20_a0.1_m50,20,400,50,0.1000,100.0077,99.6782,0.9967,0.0264,0.1230,0.2150,DONE
2026-01-28 13:54:13,Residential,103,compare_k30_a0.1_m50,30,600,50,0.1000,101.9689,101.7742,0.9981,0.0483,0.1883,0.2564,DONE
2026-01-28 13:54:14,Residential,103,compare_k51_a0.1_m50,51,1020,50,0.1000,102.9037,102.8350,0.9993,0.1087,0.3167,0.3433,DONE
2026-01-28 13:54:15,Residential,103,compare_k1_a0.2_m20,1,100,20,0.2000,67.5649,66.8315,0.9891,0.0014,0.0176,0.0787,DONE
